# Forces      
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
0.075         	((-7.1055720e+00 -5.3751083e+02 -1.3271921e-15) (1.6050256e-03 -2.9369131e-04 -2.8382683e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4939049e+02 2.5832114e+00 2.0234969e-04) (-2.9735464e-04 -5.0894159e-04 -1.8165153e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.076         	((-7.1151160e+00 -5.3739496e+02 -1.3274044e-15) (1.5847548e-03 -2.9428284e-04 -2.8414439e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4935236e+02 2.5864359e+00 2.0261225e-04) (-2.9776111e-04 -5.0236377e-04 -1.7929704e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.077         	((-7.1258625e+00 -5.3727818e+02 -1.3276791e-15) (1.5645068e-03 -2.9487922e-04 -2.8445992e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4931384e+02 2.5899766e+00 2.0292696e-04) (-2.9816795e-04 -4.9578763e-04 -1.7693961e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.078         	((-7.1372064e+00 -5.3716121e+02 -1.3276858e-15) (1.5442858e-03 -2.9548063e-04 -2.8477446e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4927526e+02 2.5937645e+00 2.0325199e-04) (-2.9857494e-04 -4.8921259e-04 -1.7457926e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.079         	((-7.1475101e+00 -5.3704452e+02 -1.3277724e-15) (1.5240953e-03 -2.9608001e-04 -2.8508771e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4923671e+02 2.5974040e+00 2.0352582e-04) (-2.9898220e-04 -4.8263950e-04 -1.7221692e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.08          	((-7.1574840e+00 -5.3692805e+02 -1.3279571e-15) (1.5039266e-03 -2.9668072e-04 -2.8540001e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4919827e+02 2.6007271e+00 2.0381964e-04) (-2.9939017e-04 -4.7606879e-04 -1.6985215e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.081         	((-7.1696339e+00 -5.3681052e+02 -1.3280303e-15) (1.4838091e-03 -2.9728943e-04 -2.8571052e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4915953e+02 2.6045780e+00 2.0419385e-04) (-2.9979928e-04 -4.6949757e-04 -1.6748395e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.082         	((-7.1820002e+00 -5.3669279e+02 -1.3278134e-15) (1.4637887e-03 -2.9791035e-04 -2.8601674e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4912086e+02 2.6082384e+00 2.0457213e-04) (-3.0020866e-04 -4.6292371e-04 -1.6511273e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.083         	((-7.1927731e+00 -5.3657610e+02 -1.3279377e-15) (1.4438391e-03 -2.9854352e-04 -2.8631981e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4908232e+02 2.6115601e+00 2.0490270e-04) (-3.0061764e-04 -4.5634820e-04 -1.6273884e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.084         	((-7.2050276e+00 -5.3645887e+02 -1.3280451e-15) (1.4239472e-03 -2.9919207e-04 -2.8662034e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4904370e+02 2.6154052e+00 2.0526658e-04) (-3.0102842e-04 -4.4977125e-04 -1.6036193e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.085         	((-7.2163631e+00 -5.3634091e+02 -1.3280854e-15) (1.4041079e-03 -2.9985086e-04 -2.8691789e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4900488e+02 2.6187264e+00 2.0558225e-04) (-3.0143864e-04 -4.4319254e-04 -1.5798258e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.086         	((-7.2281155e+00 -5.3622347e+02 -1.3281375e-15) (1.3843120e-03 -3.0052148e-04 -2.8721236e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4896639e+02 2.6222750e+00 2.0590811e-04) (-3.0184884e-04 -4.3660968e-04 -1.5560058e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.087         	((-7.2384669e+00 -5.3610613e+02 -1.3282297e-15) (1.3645559e-03 -3.0119994e-04 -2.8750405e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4892778e+02 2.6254325e+00 2.0617937e-04) (-3.0225827e-04 -4.3002396e-04 -1.5321628e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.088         	((-7.2501727e+00 -5.3598871e+02 -1.3283324e-15) (1.3448381e-03 -3.0189073e-04 -2.8779306e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4888921e+02 2.6289280e+00 2.0648867e-04) (-3.0266877e-04 -4.2343566e-04 -1.5082933e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.089         	((-7.2508554e+00 -5.3590485e+02 -1.3284380e-15) (1.3252405e-03 -3.0258037e-04 -2.8807027e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4885873e+02 2.6302226e+00 2.0646625e-04) (-3.0307354e-04 -4.1683042e-04 -1.4845109e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.09          	((-7.2716383e+00 -5.3575535e+02 -1.3284619e-15) (1.3055922e-03 -3.0328318e-04 -2.8835300e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4881243e+02 2.6355507e+00 2.0702507e-04) (-3.0348199e-04 -4.1023190e-04 -1.4605968e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.091         	((-7.2815910e+00 -5.3563978e+02 -1.3285567e-15) (1.2859780e-03 -3.0399184e-04 -2.8863271e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4877436e+02 2.6386125e+00 2.0727630e-04) (-3.0389025e-04 -4.0362901e-04 -1.4366643e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.092         	((-7.2926416e+00 -5.3552215e+02 -1.3286720e-15) (1.2663934e-03 -3.0471038e-04 -2.8890953e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4873573e+02 2.6418641e+00 2.0756382e-04) (-3.0429834e-04 -3.9702217e-04 -1.4127058e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.093         	((-7.3034822e+00 -5.3540467e+02 -1.3288112e-15) (1.2468319e-03 -3.0543573e-04 -2.8918336e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4869718e+02 2.6450356e+00 2.0784185e-04) (-3.0470547e-04 -3.9041002e-04 -1.3887219e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.094         	((-7.3148000e+00 -5.3528697e+02 -1.3289053e-15) (1.2272890e-03 -3.0616678e-04 -2.8945429e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4865849e+02 2.6483828e+00 2.0813693e-04) (-3.0511140e-04 -3.8379166e-04 -1.3647111e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.095         	((-7.3255704e+00 -5.3516897e+02 -1.3290476e-15) (1.2077714e-03 -3.0690470e-04 -2.8972237e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4861971e+02 2.6515446e+00 2.0840956e-04) (-3.0551713e-04 -3.7716862e-04 -1.3406761e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.096         	((-7.3369800e+00 -5.3505032e+02 -1.3291624e-15) (1.1882745e-03 -3.0764871e-04 -2.8998740e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4858067e+02 2.6550101e+00 2.0870114e-04) (-3.0592259e-04 -3.7053952e-04 -1.3166148e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.097         	((-7.3481017e+00 -5.3493170e+02 -1.3292739e-15) (1.1687963e-03 -3.0839502e-04 -2.9024959e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4854156e+02 2.6583090e+00 2.0898432e-04) (-3.0632602e-04 -3.6390355e-04 -1.2925279e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.098         	((-7.3594857e+00 -5.3481344e+02 -1.3293631e-15) (1.1493342e-03 -3.0914379e-04 -2.9050885e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4850264e+02 2.6616535e+00 2.0928844e-04) (-3.0672877e-04 -3.5726116e-04 -1.2684132e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.099         	((-7.3706638e+00 -5.3469464e+02 -1.3294983e-15) (1.1298886e-03 -3.0989536e-04 -2.9076505e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4846345e+02 2.6650017e+00 2.0956626e-04) (-3.0713042e-04 -3.5061247e-04 -1.2442733e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.1           	((-7.3817597e+00 -5.3457577e+02 -1.3296780e-15) (1.1104566e-03 -3.1064774e-04 -2.9101836e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4842418e+02 2.6682966e+00 2.0984890e-04) (-3.0753048e-04 -3.4395709e-04 -1.2201075e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.101         	((-7.3928579e+00 -5.3445692e+02 -1.3298996e-15) (1.0910363e-03 -3.1140032e-04 -2.9126871e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4838500e+02 2.6716099e+00 2.1012546e-04) (-3.0792977e-04 -3.3729524e-04 -1.1959163e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.102         	((-7.4041529e+00 -5.3433719e+02 -1.3301394e-15) (1.0716223e-03 -3.1214923e-04 -2.9151600e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4834540e+02 2.6749638e+00 2.1040953e-04) (-3.0832636e-04 -3.3062502e-04 -1.1716989e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.103         	((-7.4153373e+00 -5.3421804e+02 -1.3303794e-15) (1.0522178e-03 -3.1290119e-04 -2.9176023e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4830600e+02 2.6782514e+00 2.1070098e-04) (-3.0872229e-04 -3.2394818e-04 -1.1474552e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.104         	((-7.4267144e+00 -5.3409835e+02 -1.3305813e-15) (1.0328188e-03 -3.1365143e-04 -2.9200149e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4826637e+02 2.6816070e+00 2.1099154e-04) (-3.0911685e-04 -3.1726397e-04 -1.1231854e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.105         	((-7.4384055e+00 -5.3397801e+02 -1.3307942e-15) (1.0134214e-03 -3.1439783e-04 -2.9224009e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4822650e+02 2.6850893e+00 2.1128702e-04) (-3.0950987e-04 -3.1057156e-04 -1.0988881e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.106         	((-7.4501643e+00 -5.3385771e+02 -1.3310079e-15) (9.9402678e-04 -3.1514263e-04 -2.9247585e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4818655e+02 2.6885933e+00 2.1158580e-04) (-3.0990217e-04 -3.0387150e-04 -1.0745641e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.107         	((-7.4612426e+00 -5.3373773e+02 -1.3312118e-15) (9.7463344e-04 -3.1588355e-04 -2.9270867e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4814678e+02 2.6918023e+00 2.1188247e-04) (-3.1029294e-04 -2.9716370e-04 -1.0502131e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.108         	((-7.4731914e+00 -5.3361699e+02 -1.3314242e-15) (9.5523797e-04 -3.1662019e-04 -2.9293865e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4810666e+02 2.6953453e+00 2.1218304e-04) (-3.1068185e-04 -2.9044720e-04 -1.0258335e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.109         	((-7.4846545e+00 -5.3349619e+02 -1.3316173e-15) (9.3584143e-04 -3.1735229e-04 -2.9316593e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4806664e+02 2.6986473e+00 2.1248236e-04) (-3.1106920e-04 -2.8372274e-04 -1.0014269e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.11          	((-7.4962481e+00 -5.3337556e+02 -1.3318246e-15) (9.1644149e-04 -3.1807747e-04 -2.9339035e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4802654e+02 2.7020667e+00 2.1278002e-04) (-3.1145431e-04 -2.7699003e-04 -9.7699225e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.111         	((-7.5080820e+00 -5.3325484e+02 -1.3320416e-15) (8.9703979e-04 -3.1879746e-04 -2.9361196e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4798640e+02 2.7054640e+00 2.1309241e-04) (-3.1183789e-04 -2.7024925e-04 -9.5252836e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.112         	((-7.5202706e+00 -5.3313304e+02 -1.3322537e-15) (8.7763539e-04 -3.1951358e-04 -2.9383090e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4794582e+02 2.7090205e+00 2.1340452e-04) (-3.1222015e-04 -2.6350045e-04 -9.2803608e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.113         	((-7.5321607e+00 -5.3301146e+02 -1.3324710e-15) (8.5822645e-04 -3.2022281e-04 -2.9404709e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4790530e+02 2.7124801e+00 2.1371790e-04) (-3.1260045e-04 -2.5674337e-04 -9.0351350e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.114         	((-7.5441433e+00 -5.3289008e+02 -1.3327051e-15) (8.3881119e-04 -3.2092748e-04 -2.9426101e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4786492e+02 2.7159135e+00 2.1403604e-04) (-3.1297921e-04 -2.4997730e-04 -8.7896179e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.115         	((-7.5557901e+00 -5.3276834e+02 -1.3329153e-15) (8.1938754e-04 -3.2162685e-04 -2.9447265e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4782442e+02 2.7192696e+00 2.1434298e-04) (-3.1335609e-04 -2.4320215e-04 -8.5438119e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.116         	((-7.5679434e+00 -5.3264642e+02 -1.3331425e-15) (7.9995390e-04 -3.2232359e-04 -2.9468243e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4778385e+02 2.7227624e+00 2.1465714e-04) (-3.1373197e-04 -2.3641727e-04 -8.2977144e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.117         	((-7.5797579e+00 -5.3252453e+02 -1.3333731e-15) (7.8051012e-04 -3.2301763e-04 -2.9489018e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4774319e+02 2.7261605e+00 2.1497184e-04) (-3.1410676e-04 -2.2962329e-04 -8.0513210e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.118         	((-7.5919401e+00 -5.3240203e+02 -1.3335918e-15) (7.6105526e-04 -3.2370657e-04 -2.9509579e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4770232e+02 2.7296040e+00 2.1529533e-04) (-3.1448014e-04 -2.2282003e-04 -7.8046200e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.119         	((-7.6042245e+00 -5.3227970e+02 -1.3338315e-15) (7.4159017e-04 -3.2439269e-04 -2.9529912e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4766153e+02 2.7331050e+00 2.1561505e-04) (-3.1485262e-04 -2.1600794e-04 -7.5576174e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.12          	((-7.6162316e+00 -5.3215787e+02 -1.3340474e-15) (7.2211274e-04 -3.2507430e-04 -2.9550014e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4762089e+02 2.7364920e+00 2.1593781e-04) (-3.1522308e-04 -2.0918668e-04 -7.3103116e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.121         	((-7.6284569e+00 -5.3203509e+02 -1.3342954e-15) (7.0262273e-04 -3.2575240e-04 -2.9569895e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4757988e+02 2.7399350e+00 2.1626058e-04) (-3.1559140e-04 -2.0235631e-04 -7.0627019e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.122         	((-7.6409112e+00 -5.3191180e+02 -1.3345329e-15) (6.8311781e-04 -3.2642395e-04 -2.9589550e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4753875e+02 2.7434338e+00 2.1658230e-04) (-3.1595670e-04 -1.9551638e-04 -6.8147814e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.123         	((-7.6532604e+00 -5.3178921e+02 -1.3347825e-15) (6.6359697e-04 -3.2709312e-04 -2.9608982e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4749785e+02 2.7468572e+00 2.1690988e-04) (-3.1632045e-04 -1.8866700e-04 -6.5665457e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.124         	((-7.6654791e+00 -5.3166637e+02 -1.3350236e-15) (6.4406143e-04 -3.2775989e-04 -2.9628178e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4745681e+02 2.7502403e+00 2.1724703e-04) (-3.1668249e-04 -1.8180824e-04 -6.3180098e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.125         	((-7.6779196e+00 -5.3154326e+02 -1.3352941e-15) (6.2450928e-04 -3.2842230e-04 -2.9647146e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4741573e+02 2.7536513e+00 2.1757123e-04) (-3.1704298e-04 -1.7494019e-04 -6.0691507e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.126         	((-7.6905385e+00 -5.3142024e+02 -1.3355547e-15) (6.0493906e-04 -3.2908542e-04 -2.9665852e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4737461e+02 2.7571509e+00 2.1790721e-04) (-3.1740201e-04 -1.6806268e-04 -5.8199798e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.127         	((-7.7029158e+00 -5.3129697e+02 -1.3358396e-15) (5.8535057e-04 -3.2974450e-04 -2.9684341e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4733341e+02 2.7605009e+00 2.1824084e-04) (-3.1775929e-04 -1.6117577e-04 -5.5704807e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.128         	((-7.7153623e+00 -5.3117341e+02 -1.3361231e-15) (5.6574316e-04 -3.3040016e-04 -2.9702577e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4729215e+02 2.7638535e+00 2.1857881e-04) (-3.1811405e-04 -1.5427959e-04 -5.3206640e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.129         	((-7.7278697e+00 -5.3104999e+02 -1.3364374e-15) (5.4611637e-04 -3.3105230e-04 -2.9720564e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4725099e+02 2.7672435e+00 2.1890899e-04) (-3.1846631e-04 -1.4737376e-04 -5.0705370e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.13          	((-7.7404938e+00 -5.3092594e+02 -1.3367542e-15) (5.2647032e-04 -3.3169906e-04 -2.9738323e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4720953e+02 2.7706608e+00 2.1923785e-04) (-3.1881556e-04 -1.4045843e-04 -4.8200855e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.131         	((-7.7530381e+00 -5.3080216e+02 -1.3370589e-15) (5.0680314e-04 -3.3234618e-04 -2.9755818e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4716817e+02 2.7740372e+00 2.1957788e-04) (-3.1916216e-04 -1.3353376e-04 -4.5693229e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.132         	((-7.7654186e+00 -5.3067847e+02 -1.3373057e-15) (4.8711336e-04 -3.3298948e-04 -2.9773098e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4712689e+02 2.7773521e+00 2.1991069e-04) (-3.1950691e-04 -1.2659921e-04 -4.3182331e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.133         	((-7.7780451e+00 -5.3055459e+02 -1.3375998e-15) (4.6739993e-04 -3.3363066e-04 -2.9790151e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4708549e+02 2.7807335e+00 2.2024720e-04) (-3.1984963e-04 -1.1965485e-04 -4.0668173e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.134         	((-7.7909193e+00 -5.3043017e+02 -1.3379305e-15) (4.4766153e-04 -3.3426954e-04 -2.9806943e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4704390e+02 2.7841171e+00 2.2059636e-04) (-3.2019002e-04 -1.1270091e-04 -3.8150694e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.135         	((-7.8036356e+00 -5.3030598e+02 -1.3382462e-15) (4.2789966e-04 -3.3490201e-04 -2.9823505e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4700240e+02 2.7874418e+00 2.2093617e-04) (-3.2052788e-04 -1.0573709e-04 -3.5629852e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.136         	((-7.8162855e+00 -5.3018213e+02 -1.3385746e-15) (4.0811148e-04 -3.3553423e-04 -2.9839810e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4696100e+02 2.7907343e+00 2.2127910e-04) (-3.2086333e-04 -9.8763808e-05 -3.3105734e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.137         	((-7.8290655e+00 -5.3005752e+02 -1.3388985e-15) (3.8829780e-04 -3.3616070e-04 -2.9855864e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4691940e+02 2.7940102e+00 2.2163300e-04) (-3.2119587e-04 -9.1781080e-05 -3.0578110e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.138         	((-7.8418877e+00 -5.2993321e+02 -1.3392284e-15) (3.6846016e-04 -3.3678084e-04 -2.9871683e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4687792e+02 2.7973230e+00 2.2197720e-04) (-3.2152514e-04 -8.4788883e-05 -2.8047075e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.139         	((-7.8547418e+00 -5.2980849e+02 -1.3395751e-15) (3.4859496e-04 -3.3740263e-04 -2.9887221e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4683629e+02 2.8006447e+00 2.2231647e-04) (-3.2185134e-04 -7.7787047e-05 -2.5512893e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.14          	((-7.8671741e+00 -5.2968418e+02 -1.3399141e-15) (3.2870527e-04 -3.3802029e-04 -2.9902532e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4679474e+02 2.8038138e+00 2.2266188e-04) (-3.2217516e-04 -7.0775024e-05 -2.2975389e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.141         	((-7.8797012e+00 -5.2955983e+02 -1.3402677e-15) (3.0879041e-04 -3.3863376e-04 -2.9917614e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4675322e+02 2.8070239e+00 2.2299504e-04) (-3.2249594e-04 -6.3753210e-05 -2.0434713e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.142         	((-7.8922268e+00 -5.2943506e+02 -1.3406025e-15) (2.8884747e-04 -3.3924570e-04 -2.9932414e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4671156e+02 2.8101780e+00 2.2333414e-04) (-3.2281368e-04 -5.6721995e-05 -1.7890871e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.143         	((-7.9050244e+00 -5.2931052e+02 -1.3409609e-15) (2.6887895e-04 -3.3985156e-04 -2.9946974e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4667002e+02 2.8134092e+00 2.2367340e-04) (-3.2312913e-04 -4.9680836e-05 -1.5343596e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.144         	((-7.9175149e+00 -5.2918579e+02 -1.3413049e-15) (2.4888125e-04 -3.4045553e-04 -2.9961261e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4662844e+02 2.8165017e+00 2.2401037e-04) (-3.2344111e-04 -4.2630564e-05 -1.2793062e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.145         	((-7.9300356e+00 -5.2906126e+02 -1.3416535e-15) (2.2885796e-04 -3.4105420e-04 -2.9975280e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4658687e+02 2.8196110e+00 2.2435387e-04) (-3.2374939e-04 -3.5571193e-05 -1.0239281e-05) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.146         	((-7.9429040e+00 -5.2893635e+02 -1.3420271e-15) (2.0880938e-04 -3.4164666e-04 -2.9989077e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4654519e+02 2.8228551e+00 2.2469148e-04) (-3.2405504e-04 -2.8501379e-05 -7.6822177e-06) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.147         	((-7.9552153e+00 -5.2881130e+02 -1.3423887e-15) (1.8872983e-04 -3.4224102e-04 -3.0002581e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4650339e+02 2.8258713e+00 2.2503216e-04) (-3.2435754e-04 -2.1422128e-05 -5.1219867e-06) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.148         	((-7.9678049e+00 -5.2868650e+02 -1.3427455e-15) (1.6862750e-04 -3.4282799e-04 -3.0015825e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4646183e+02 2.8289479e+00 2.2537231e-04) (-3.2465642e-04 -1.4333267e-05 -2.5584268e-06) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
0.149         	((-7.9806184e+00 -5.2856227e+02 -1.3430725e-15) (1.4850713e-04 -3.4341441e-04 -3.0028766e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4642056e+02 2.8320428e+00 2.2572471e-04) (-3.2495203e-04 -7.2344833e-06 8.6200612e-09) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
