# Forces      
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
9.903         	((8.4457170e-04 -2.7635250e-04 3.3223647e+03) (4.9311318e-06 -8.5758121e-07 -4.2282092e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0999418e-03 2.7942277e-03 -1.3620663e-06) (-5.8249582e-07 -1.5912119e-06 1.5387593e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.904         	((8.1942989e-04 -3.8675759e-04 3.3223343e+03) (4.9325626e-06 -8.5859311e-07 -4.2259007e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2653881e-03 2.8177401e-03 -1.3602821e-06) (-5.8267355e-07 -1.5908817e-06 1.5386450e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.905         	((8.7823173e-04 -3.1621804e-04 3.3223042e+03) (4.9339841e-06 -8.5943212e-07 -4.2235852e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1164681e-03 2.7216927e-03 -1.3636897e-06) (-5.8269197e-07 -1.5904461e-06 1.5385759e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.906         	((8.5877479e-04 -3.1371954e-04 3.3222740e+03) (4.9354813e-06 -8.6028146e-07 -4.2212626e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1350773e-03 2.7600750e-03 -1.3631301e-06) (-5.8277162e-07 -1.5899919e-06 1.5385825e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.907         	((9.1250803e-04 -2.6784234e-04 3.3222437e+03) (4.9371326e-06 -8.6115620e-07 -4.2189331e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0256173e-03 2.6514239e-03 -1.3645610e-06) (-5.8288542e-07 -1.5896143e-06 1.5385015e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.908         	((8.4438236e-04 -3.6155246e-04 3.3222132e+03) (4.9388188e-06 -8.6201028e-07 -4.2165967e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1766855e-03 2.7878940e-03 -1.3662062e-06) (-5.8299776e-07 -1.5891846e-06 1.5383691e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.909         	((8.6013260e-04 -2.8561465e-04 3.3221831e+03) (4.9406307e-06 -8.6283814e-07 -4.2142534e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1261198e-03 2.7363287e-03 -1.3662612e-06) (-5.8312388e-07 -1.5887406e-06 1.5381763e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.91          	((8.2748996e-04 -3.5512607e-04 3.3221527e+03) (4.9424974e-06 -8.6368390e-07 -4.2119032e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1903658e-03 2.7722163e-03 -1.3646381e-06) (-5.8328365e-07 -1.5882126e-06 1.5379119e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.911         	((8.3249748e-04 -3.1447407e-04 3.3221224e+03) (4.9445832e-06 -8.6476857e-07 -4.2095461e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1199109e-03 2.7575408e-03 -1.3644353e-06) (-5.8360052e-07 -1.5877430e-06 1.5375112e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.912         	((8.3873255e-04 -3.8723021e-04 3.3220923e+03) (4.9467857e-06 -8.6574289e-07 -4.2071820e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1959328e-03 2.7728306e-03 -1.3649406e-06) (-5.8384260e-07 -1.5873248e-06 1.5368981e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.913         	((8.4631992e-04 -3.4013649e-04 3.3220625e+03) (4.9488294e-06 -8.6643529e-07 -4.2048110e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1255597e-03 2.7885488e-03 -1.3654722e-06) (-5.8389470e-07 -1.5865963e-06 1.5363507e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.914         	((9.0023251e-04 -3.8692631e-04 3.3220324e+03) (4.9511656e-06 -8.6736808e-07 -4.2024329e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1987584e-03 2.7137459e-03 -1.3644612e-06) (-5.8413529e-07 -1.5859830e-06 1.5358057e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.915         	((8.9793052e-04 -4.0590879e-04 3.3220020e+03) (4.9536870e-06 -8.6834342e-07 -4.2000480e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2356007e-03 2.7458363e-03 -1.3680348e-06) (-5.8445648e-07 -1.5855591e-06 1.5351181e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.916         	((8.5356208e-04 -3.6198449e-04 3.3219716e+03) (4.9561381e-06 -8.6911311e-07 -4.1976562e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1574240e-03 2.7677011e-03 -1.3688560e-06) (-5.8462339e-07 -1.5851128e-06 1.5345297e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.917         	((8.2555030e-04 -3.3892175e-04 3.3219413e+03) (4.9588091e-06 -8.7000245e-07 -4.1952577e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1068150e-03 2.7672848e-03 -1.3667877e-06) (-5.8476714e-07 -1.5848221e-06 1.5339069e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.918         	((7.9804684e-04 -3.9683749e-04 3.3219110e+03) (4.9615192e-06 -8.7092430e-07 -4.1928523e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2477814e-03 2.8007283e-03 -1.3682485e-06) (-5.8493736e-07 -1.5844512e-06 1.5331416e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.919         	((8.8665279e-04 -3.6206616e-04 3.3218805e+03) (4.9642403e-06 -8.7169803e-07 -4.1904402e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1439239e-03 2.7169692e-03 -1.3700715e-06) (-5.8508702e-07 -1.5839766e-06 1.5322957e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.92          	((8.8247712e-04 -4.1848106e-04 3.3218502e+03) (4.9671810e-06 -8.7247835e-07 -4.1880213e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2322018e-03 2.7336156e-03 -1.3669085e-06) (-5.8522831e-07 -1.5836199e-06 1.5314501e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.921         	((8.8898786e-04 -3.7687597e-04 3.3218201e+03) (4.9702018e-06 -8.7328965e-07 -4.1855956e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1706693e-03 2.7259820e-03 -1.3681003e-06) (-5.8541813e-07 -1.5832339e-06 1.5307792e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.922         	((8.2200432e-04 -3.9237843e-04 3.3217900e+03) (4.9732533e-06 -8.7395592e-07 -4.1831631e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1911053e-03 2.8284512e-03 -1.3665754e-06) (-5.8552533e-07 -1.5828198e-06 1.5303359e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.923         	((8.4551810e-04 -3.3275445e-04 3.3217597e+03) (4.9764005e-06 -8.7455350e-07 -4.1807238e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0680708e-03 2.7917156e-03 -1.3663545e-06) (-5.8559486e-07 -1.5824603e-06 1.5299755e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.924         	((8.6991310e-04 -4.2619380e-04 3.3217295e+03) (4.9796131e-06 -8.7525620e-07 -4.1782779e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2454354e-03 2.7227764e-03 -1.3671887e-06) (-5.8588563e-07 -1.5820735e-06 1.5295415e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.925         	((8.9002291e-04 -3.6999602e-04 3.3216991e+03) (4.9828025e-06 -8.7593696e-07 -4.1758252e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1431906e-03 2.7188541e-03 -1.3668757e-06) (-5.8615307e-07 -1.5816498e-06 1.5293210e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.926         	((8.9186864e-04 -4.1922597e-04 3.3216690e+03) (4.9861119e-06 -8.7654081e-07 -4.1733657e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2076394e-03 2.7073720e-03 -1.3678894e-06) (-5.8628890e-07 -1.5812718e-06 1.5292449e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.927         	((9.2249766e-04 -3.7269817e-04 3.3216388e+03) (4.9895332e-06 -8.7709716e-07 -4.1708996e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1418783e-03 2.6876907e-03 -1.3676856e-06) (-5.8642826e-07 -1.5809104e-06 1.5289937e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.928         	((9.3218009e-04 -4.3798021e-04 3.3216093e+03) (4.9930232e-06 -8.7764377e-07 -4.1684267e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2213673e-03 2.6770654e-03 -1.3685209e-06) (-5.8659711e-07 -1.5806380e-06 1.5287228e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.929         	((9.3215680e-04 -3.5514238e-04 3.3215795e+03) (4.9967692e-06 -8.7821809e-07 -4.1659471e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1448214e-03 2.6478839e-03 -1.3701917e-06) (-5.8678325e-07 -1.5805685e-06 1.5285745e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.93          	((9.1935922e-04 -4.2263990e-04 3.3215496e+03) (5.0004330e-06 -8.7878031e-07 -4.1634608e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2028598e-03 2.6893505e-03 -1.3693049e-06) (-5.8694710e-07 -1.5804087e-06 1.5284198e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.931         	((9.4192740e-04 -4.0783522e-04 3.3215196e+03) (5.0038916e-06 -8.7928474e-07 -4.1609678e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1744976e-03 2.6765504e-03 -1.3709885e-06) (-5.8716830e-07 -1.5801068e-06 1.5282120e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.932         	((8.9678876e-04 -4.8626146e-04 3.3214895e+03) (5.0074452e-06 -8.7970358e-07 -4.1584682e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2625196e-03 2.6970487e-03 -1.3703398e-06) (-5.8741938e-07 -1.5798600e-06 1.5281279e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.933         	((8.9909302e-04 -4.1113999e-04 3.3214593e+03) (5.0112213e-06 -8.7999435e-07 -4.1559619e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1446603e-03 2.6972396e-03 -1.3695043e-06) (-5.8760711e-07 -1.5797424e-06 1.5280125e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.934         	((8.3894703e-04 -4.2339277e-04 3.3214292e+03) (5.0150847e-06 -8.8015676e-07 -4.1534491e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2319120e-03 2.7346027e-03 -1.3695338e-06) (-5.8781284e-07 -1.5797105e-06 1.5278742e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.935         	((8.5163361e-04 -3.2691017e-04 3.3213992e+03) (5.0188440e-06 -8.8026106e-07 -4.1509296e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1229917e-03 2.7051480e-03 -1.3706217e-06) (-5.8800446e-07 -1.5796162e-06 1.5277624e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.936         	((8.7200148e-04 -3.2650710e-04 3.3213693e+03) (5.0226017e-06 -8.8029456e-07 -4.1484035e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1448690e-03 2.6680776e-03 -1.3721706e-06) (-5.8813532e-07 -1.5795379e-06 1.5274906e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.937         	((8.2542034e-04 -3.3530984e-04 3.3213392e+03) (5.0264611e-06 -8.8031839e-07 -4.1458709e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0992801e-03 2.7693303e-03 -1.3722570e-06) (-5.8840443e-07 -1.5793669e-06 1.5271442e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.938         	((8.7500025e-04 -3.9593740e-04 3.3213091e+03) (5.0303458e-06 -8.8030805e-07 -4.1433317e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1611375e-03 2.6940685e-03 -1.3715502e-06) (-5.8871225e-07 -1.5790423e-06 1.5266615e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.939         	((8.4961608e-04 -3.8126853e-04 3.3212791e+03) (5.0342560e-06 -8.8003897e-07 -4.1407860e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1603137e-03 2.7228597e-03 -1.3726371e-06) (-5.8888511e-07 -1.5787224e-06 1.5262315e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.94          	((8.1542793e-04 -3.8722051e-04 3.3212493e+03) (5.0380352e-06 -8.7970102e-07 -4.1382338e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1705556e-03 2.7180308e-03 -1.3711563e-06) (-5.8902229e-07 -1.5784025e-06 1.5259280e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.941         	((7.9197631e-04 -3.1164265e-04 3.3212194e+03) (5.0417166e-06 -8.7943764e-07 -4.1356751e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0492224e-03 2.7420054e-03 -1.3732241e-06) (-5.8912456e-07 -1.5780560e-06 1.5255492e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.942         	((7.4185326e-04 -3.2950958e-04 3.3211896e+03) (5.0454912e-06 -8.7902246e-07 -4.1331099e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1182012e-03 2.7295182e-03 -1.3725766e-06) (-5.8924121e-07 -1.5777188e-06 1.5251499e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.943         	((7.0737883e-04 -3.5776003e-04 3.3211595e+03) (5.0492252e-06 -8.7844377e-07 -4.1305384e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1359787e-03 2.7785495e-03 -1.3734529e-06) (-5.8935959e-07 -1.5773701e-06 1.5247326e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.944         	((7.9622584e-04 -3.9385796e-04 3.3211295e+03) (5.0528986e-06 -8.7780202e-07 -4.1279604e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1689605e-03 2.6896018e-03 -1.3732757e-06) (-5.8944510e-07 -1.5770849e-06 1.5243883e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.945         	((7.5518493e-04 -3.7760279e-04 3.3210996e+03) (5.0566643e-06 -8.7706941e-07 -4.1253761e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1100522e-03 2.7659126e-03 -1.3735678e-06) (-5.8956170e-07 -1.5769206e-06 1.5241004e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.946         	((8.3982908e-04 -3.9449085e-04 3.3210698e+03) (5.0604368e-06 -8.7624335e-07 -4.1227855e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1457540e-03 2.6874698e-03 -1.3728663e-06) (-5.8969967e-07 -1.5768403e-06 1.5237681e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.947         	((7.0806171e-04 -4.0096335e-04 3.3210397e+03) (5.0639781e-06 -8.7536189e-07 -4.1201887e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1538396e-03 2.7842773e-03 -1.3734294e-06) (-5.8986256e-07 -1.5767548e-06 1.5234707e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.948         	((7.7082302e-04 -4.4353314e-04 3.3210102e+03) (5.0673487e-06 -8.7439360e-07 -4.1175857e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2116182e-03 2.6804286e-03 -1.3718794e-06) (-5.9005607e-07 -1.5767156e-06 1.5232392e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.949         	((7.6814101e-04 -4.0757961e-04 3.3209805e+03) (5.0706292e-06 -8.7330344e-07 -4.1149765e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1662832e-03 2.7133845e-03 -1.3745711e-06) (-5.9028292e-07 -1.5767951e-06 1.5230494e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.95          	((7.8233628e-04 -4.3910989e-04 3.3209510e+03) (5.0736866e-06 -8.7201583e-07 -4.1123611e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2374285e-03 2.6926275e-03 -1.3743032e-06) (-5.9053020e-07 -1.5769603e-06 1.5229030e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.951         	((6.9608090e-04 -3.9232191e-04 3.3209213e+03) (5.0763016e-06 -8.7049326e-07 -4.1097398e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1445846e-03 2.7426958e-03 -1.3747141e-06) (-5.9075560e-07 -1.5772290e-06 1.5227744e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.952         	((6.9518510e-04 -4.5359344e-04 3.3208918e+03) (5.0783553e-06 -8.6884623e-07 -4.1071126e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2525283e-03 2.7144767e-03 -1.3755312e-06) (-5.9103253e-07 -1.5776227e-06 1.5226995e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.953         	((6.5269885e-04 -3.7745427e-04 3.3208622e+03) (5.0797560e-06 -8.6709566e-07 -4.1044798e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1781142e-03 2.7661709e-03 -1.3758393e-06) (-5.9133144e-07 -1.5781101e-06 1.5226325e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.954         	((7.2536878e-04 -3.7149880e-04 3.3208329e+03) (5.0805157e-06 -8.6543776e-07 -4.1018418e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2084441e-03 2.6864646e-03 -1.3753717e-06) (-5.9155703e-07 -1.5786993e-06 1.5225538e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.955         	((6.8240368e-04 -3.6201909e-04 3.3208034e+03) (5.0803948e-06 -8.6384594e-07 -4.0991991e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2021641e-03 2.7400966e-03 -1.3754282e-06) (-5.9177559e-07 -1.5794402e-06 1.5224893e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.956         	((6.0298972e-04 -2.7208094e-04 3.3207741e+03) (5.0802145e-06 -8.6242358e-07 -4.0965525e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1703943e-03 2.7710374e-03 -1.3761583e-06) (-5.9211760e-07 -1.5804093e-06 1.5227725e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.957         	((5.4382772e-04 -2.2914404e-04 3.3207451e+03) (5.0803294e-06 -8.6388425e-07 -4.0939003e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0982377e-03 2.6557687e-03 -1.3682711e-06) (-5.9215340e-07 -1.5821005e-06 1.5282808e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.958         	((7.3688750e-04 -5.0482838e-04 3.3207165e+03) (5.0865583e-06 -8.6747342e-07 -4.0912405e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1126760e-03 2.8224328e-03 -1.3771854e-06) (-5.9237033e-07 -1.5818458e-06 1.5356272e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.959         	((7.7637838e-04 -8.6882312e-05 3.3206836e+03) (5.0917792e-06 -8.7396462e-07 -4.0885685e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0331811e-03 2.7091116e-03 -1.3579691e-06) (-5.9010220e-07 -1.5833956e-06 1.5441227e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.96          	((1.0027443e-03 -6.2615836e-04 3.3206552e+03) (5.1014094e-06 -8.6562823e-07 -4.0858775e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1957681e-03 2.6694838e-03 -1.3823797e-06) (-5.8841089e-07 -1.5808759e-06 1.5353088e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.961         	((1.8062807e-03 -3.8372683e-04 3.3206188e+03) (5.1035459e-06 -8.6944098e-07 -4.0831657e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1426138e-03 2.6877822e-03 -1.3570476e-06) (-5.9215784e-07 -1.5809936e-06 1.5178783e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.962         	((1.0148714e-03 -9.7246475e-04 3.3205931e+03) (5.1010937e-06 -8.7040240e-07 -4.0804340e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2523939e-03 2.6402872e-03 -1.3870413e-06) (-5.8888905e-07 -1.5751988e-06 1.5186025e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.963         	((2.1453089e-03 -7.6311039e-04 3.3205596e+03) (5.1007468e-06 -8.7334179e-07 -4.0776977e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2445931e-03 2.5792932e-03 -1.3585305e-06) (-5.8790583e-07 -1.5715743e-06 1.5182456e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.964         	((6.2073458e-04 -6.7475088e-04 3.3205339e+03) (5.1040300e-06 -8.7609976e-07 -4.0749578e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2546189e-03 2.6982082e-03 -1.3865573e-06) (-5.8643971e-07 -1.5677901e-06 1.5190911e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.965         	((1.6300733e-03 -4.8787563e-04 3.3205015e+03) (5.1068465e-06 -8.7855638e-07 -4.0722161e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1863849e-03 2.6112240e-03 -1.3608472e-06) (-5.8628959e-07 -1.5654409e-06 1.5182465e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.966         	((5.7706689e-04 -4.6550386e-04 3.3204766e+03) (5.1083870e-06 -8.8043350e-07 -4.0694722e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1856258e-03 2.7328314e-03 -1.3875689e-06) (-5.8563136e-07 -1.5630940e-06 1.5178509e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.967         	((1.4987565e-03 -4.8495336e-04 3.3204446e+03) (5.1117693e-06 -8.8189523e-07 -4.0667251e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2103813e-03 2.6135909e-03 -1.3618597e-06) (-5.8566359e-07 -1.5611661e-06 1.5167290e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.968         	((4.7867958e-04 -5.0364149e-04 3.3204193e+03) (5.1139106e-06 -8.8281738e-07 -4.0639739e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2546629e-03 2.7234270e-03 -1.3857331e-06) (-5.8549397e-07 -1.5595883e-06 1.5158703e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.969         	((1.3891411e-03 -3.9630727e-04 3.3203872e+03) (5.1161040e-06 -8.8487801e-07 -4.0612179e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1486880e-03 2.6276303e-03 -1.3619965e-06) (-5.8551318e-07 -1.5584295e-06 1.5148249e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.97          	((6.0831967e-04 -3.4081561e-04 3.3203614e+03) (5.1181825e-06 -8.8622815e-07 -4.0584568e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1588239e-03 2.6765563e-03 -1.3836895e-06) (-5.8530344e-07 -1.5573135e-06 1.5142081e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.971         	((1.3150317e-03 -4.8229795e-04 3.3203294e+03) (5.1210972e-06 -8.8813000e-07 -4.0556901e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2084635e-03 2.6378788e-03 -1.3610010e-06) (-5.8545376e-07 -1.5561258e-06 1.5136298e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.972         	((4.8874421e-04 -3.2305409e-04 3.3203032e+03) (5.1231846e-06 -8.8963171e-07 -4.0529179e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1220998e-03 2.7308656e-03 -1.3824680e-06) (-5.8545187e-07 -1.5550062e-06 1.5130612e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.973         	((1.0955516e-03 -1.9820956e-04 3.3202715e+03) (5.1252571e-06 -8.9083284e-07 -4.0501400e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0314872e-03 2.7616449e-03 -1.3629468e-06) (-5.8553261e-07 -1.5540654e-06 1.5121768e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.974         	((5.4312608e-04 -2.8335400e-04 3.3202450e+03) (5.1268472e-06 -8.9225531e-07 -4.0473561e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1564107e-03 2.7208685e-03 -1.3811459e-06) (-5.8547032e-07 -1.5530502e-06 1.5116118e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.975         	((1.1884348e-03 -3.8618698e-04 3.3202136e+03) (5.1291419e-06 -8.9308899e-07 -4.0445661e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2099215e-03 2.6411129e-03 -1.3635129e-06) (-5.8564604e-07 -1.5525151e-06 1.5109739e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.976         	((5.4020291e-04 -4.4154056e-04 3.3201869e+03) (5.1310502e-06 -8.9383032e-07 -4.0417702e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.2224454e-03 2.6678004e-03 -1.3807505e-06) (-5.8568703e-07 -1.5518757e-06 1.5107256e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.977         	((1.0712821e-03 -2.5984552e-04 3.3201556e+03) (5.1327651e-06 -8.9483521e-07 -4.0389681e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0641229e-03 2.7443304e-03 -1.3636977e-06) (-5.8601796e-07 -1.5513490e-06 1.5103566e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
9.978         	((5.5224499e-04 -3.8551607e-04 3.3201288e+03) (5.1344040e-06 -8.9582816e-07 -4.0361597e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1843761e-03 2.7704590e-03 -1.3778074e-06) (-5.8618586e-07 -1.5506657e-06 1.5100566e-07) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
